id,order_id,customer_email,product_name,category,product_price,sku,supplier_name,return_reason,days_since_purchase,warehouse_location,repair_cost,damage_level,salvage_value_percent,resale_value,holding_cost,transport_cost,net_recovery_value,recommended_action,routing_destination,fraud_risk,priority_level,reuse_possible,recycling_needed,waste_reduction
848,ORD-83936,cust1769@example.com,Badminton Set,Sports,901.63,SKU-0848,FurniWorld,"Dead on arrival, never worked",12,Ahmedabad,1.72,Severe Damage,13.2,119.02,21.64,45.08,50.58,Liquidate,Liquidation Partner,Low,Low,False,True,High
849,ORD-65557,cust8273@example.com,Coffee Table,Furniture,5102.55,SKU-0849,AutoParts India,Doesn't fit my use case,2,Delhi,0,No Damage,89.7,4576.99,20.41,255.13,4301.45,Restock,Main Warehouse,Medium,High,True,False,Low
850,ORD-48446,cust2620@example.com,Cookware Set,Home & Kitchen,1393.21,SKU-0850,SportGear India,Product not as described in listing,2,Hyderabad,0,Minor Damage,76.7,1068.59,5.57,69.66,993.36,Repack and Discount,Discount Inventory Zone,Medium,High,True,False,Medium
851,ORD-72896,cust8708@example.com,Action Figure Set,Toys,298.24,SKU-0851,TechVista Ltd,Missing parts in the package,7,Chennai,35.06,Moderate Damage,53.0,158.07,4.18,14.91,103.92,Refurbish,Repair Center,High,Medium,True,False,Medium
852,ORD-20436,cust1675@example.com,Smart Watch,Electronics,5496.31,SKU-0852,FashionHub India,Doesn't fit my use case,17,Hyderabad,0,No Damage,87.5,4809.27,186.87,274.82,4347.58,Restock,Main Warehouse,Medium,High,True,False,Low
853,ORD-80791,cust9865@example.com,Face Cream SPF,Beauty,369.65,SKU-0853,FashionHub India,Product stopped working entirely,14,Surat,62.44,Severe Damage,12.9,47.68,10.35,18.48,-43.59,Scrap / E-Waste,Recycling Unit,Low,Low,False,True,High
854,ORD-59639,cust4724@example.com,Badminton Set,Sports,833.16,SKU-0854,GlobalImports,Missing parts in the package,7,Pune,5.18,Moderate Damage,53.0,441.57,11.66,41.66,383.07,Refurbish,Repair Center,Low,Medium,True,False,Medium
855,ORD-45860,cust9359@example.com,Bluetooth Headphones,Electronics,3430.54,SKU-0855,FashionHub India,"Product is defective, stopped working after 2 days",5,Ahmedabad,239.73,Moderate Damage,53.2,1825.05,34.31,171.53,1379.48,Refurbish,Repair Center,Medium,Medium,True,False,Medium
856,ORD-50295,cust7193@example.com,Running Shoes,Sports,1986.24,SKU-0856,AutoParts India,Device shattered when dropped,7,Kolkata,263.3,Severe Damage,13.9,276.09,27.81,99.31,-114.33,Scrap / E-Waste,Recycling Unit,Medium,Low,False,True,High
857,ORD-93638,cust6775@example.com,Coffee Table,Furniture,4683.41,SKU-0857,BookBazaar,"Dead on arrival, never worked",3,Jaipur,459.03,Severe Damage,14.6,683.78,28.1,234.17,-37.52,Scrap / E-Waste,Recycling Unit,Low,High,False,True,High
858,ORD-70263,cust8017@example.com,Face Cream SPF,Beauty,380.12,SKU-0858,FashionHub India,Missing parts in the package,6,Pune,64.8,Moderate Damage,53.1,201.84,4.56,19.01,113.47,Refurbish,Repair Center,Medium,Medium,True,False,Medium
859,ORD-37610,cust6582@example.com,Cookware Set,Home & Kitchen,1280.39,SKU-0859,SportGear India,Water damage inside device,8,Bangalore,201.93,Severe Damage,13.8,176.69,20.49,64.02,-109.75,Scrap / E-Waste,Recycling Unit,High,Low,False,True,High
860,ORD-62937,cust6419@example.com,Face Cream SPF,Beauty,339.96,SKU-0860,FashionHub India,"Changed my mind, don't need it",4,Bangalore,0,No Damage,89.4,303.92,2.72,17.0,284.2,Restock,Main Warehouse,Low,High,True,False,Low
861,ORD-85104,cust8926@example.com,Running Shoes,Sports,1785.5,SKU-0861,HomeDecor Co,Missing parts in the package,13,Pune,129.43,Moderate Damage,52.0,928.46,46.42,89.28,663.33,Refurbish,Repair Center,Low,Medium,True,False,Medium
862,ORD-79302,cust1112@example.com,Python Book,Books,635.85,SKU-0862,BookBazaar,"Changed my mind, don't need it",7,Chennai,0,No Damage,89.0,565.91,8.9,31.79,525.22,Restock,Main Warehouse,Low,High,True,False,Low
863,ORD-58651,cust1656@example.com,LED TV 32 inch,Electronics,18250.14,SKU-0863,AutoParts India,Quality much lower than expected,30,Chennai,3946.72,Moderate Damage,49.5,9033.82,1095.01,912.51,3079.58,Refurbish,Repair Center,Medium,Low,True,False,Medium
864,ORD-49367,cust8895@example.com,Car Seat Cover,Automotive,1910.66,SKU-0864,FurniWorld,Duplicate order placed,9,Pune,0,No Damage,88.7,1694.76,34.39,95.53,1564.84,Restock,Main Warehouse,Low,High,True,False,Low
865,ORD-88429,cust5747@example.com,Denim Jacket,Clothing,1432.41,SKU-0865,FurniWorld,Received damaged packaging,30,Pune,0,Minor Damage,72.5,1038.5,85.94,71.62,880.94,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
866,ORD-66886,cust4487@example.com,Bluetooth Headphones,Electronics,2669.95,SKU-0866,HomeDecor Co,"Packaging damage only, product fine",10,Mumbai,0,Minor Damage,75.5,2015.81,53.4,133.5,1828.91,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
867,ORD-43946,cust6165@example.com,Smart Watch,Electronics,6818.78,SKU-0867,FashionHub India,Wrong item delivered,3,Delhi,0,No Damage,89.5,6102.81,40.91,340.94,5720.96,Restock,Main Warehouse,Medium,High,True,False,Low
868,ORD-36325,cust4388@example.com,Car Seat Cover,Automotive,2050.38,SKU-0868,FashionHub India,"Packaging damage only, product fine",27,Bangalore,0,Minor Damage,73.0,1496.78,110.72,102.52,1283.54,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
869,ORD-91590,cust5187@example.com,Cookware Set,Home & Kitchen,1136.4,SKU-0869,SportGear India,"Dead on arrival, never worked",2,Pune,276.5,Severe Damage,14.7,167.05,4.55,56.82,-170.82,Scrap / E-Waste,Recycling Unit,Medium,High,False,True,High
870,ORD-78866,cust2234@example.com,Badminton Set,Sports,1021.51,SKU-0870,FurniWorld,Doesn't fit my use case,7,Jaipur,0,No Damage,89.0,909.14,14.3,51.08,843.76,Restock,Main Warehouse,Low,High,True,False,Low
871,ORD-51003,cust5047@example.com,Car Seat Cover,Automotive,2185.3,SKU-0871,AutoParts India,Screen cracked during delivery,6,Chennai,16.35,Severe Damage,14.1,308.13,26.22,109.27,156.29,Liquidate,Liquidation Partner,Low,Low,False,True,High
872,ORD-22778,cust5838@example.com,Yoga Mat,Sports,742.88,SKU-0872,GlobalImports,Quality much lower than expected,4,Hyderabad,114.0,Moderate Damage,53.4,396.7,5.94,37.14,239.62,Refurbish,Repair Center,Low,High,True,False,Medium
873,ORD-80673,cust6614@example.com,Yoga Mat,Sports,831.15,SKU-0873,FurniWorld,Doesn't fit my use case,9,Hyderabad,0,No Damage,88.7,737.23,14.96,41.56,680.71,Restock,Main Warehouse,Medium,High,True,False,Low
874,ORD-31321,cust7494@example.com,Denim Jacket,Clothing,1635.49,SKU-0874,AutoParts India,Wrong item delivered,30,Kolkata,0,No Damage,85.5,1398.34,98.13,81.77,1218.44,Restock,Main Warehouse,Low,High,True,False,Low
875,ORD-98316,cust1536@example.com,Bluetooth Headphones,Electronics,2944.5,SKU-0875,AutoParts India,Battery drains in one hour,12,Jaipur,341.05,Moderate Damage,52.2,1537.03,70.67,147.22,978.09,Refurbish,Repair Center,Low,Medium,True,False,Medium
876,ORD-56283,cust7020@example.com,Smart Watch,Electronics,6425.02,SKU-0876,GlobalImports,Product stopped working entirely,25,Chennai,577.66,Severe Damage,11.2,719.6,321.25,321.25,-500.56,Scrap / E-Waste,Recycling Unit,Medium,Low,False,True,High
877,ORD-35695,cust9325@example.com,Bluetooth Headphones,Electronics,2641.55,SKU-0877,FashionHub India,Minor scratch on the surface,30,Chennai,0,Minor Damage,72.5,1915.12,158.49,132.08,1624.55,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
878,ORD-24342,cust1211@example.com,Instant Pot,Home & Kitchen,3944.45,SKU-0878,AutoParts India,Missing parts in the package,11,Mumbai,931.58,Moderate Damage,52.4,2066.89,86.78,197.22,851.31,Refurbish,Repair Center,Medium,Medium,True,False,Medium
879,ORD-20477,cust7222@example.com,Laptop Backpack,Electronics,1602.66,SKU-0879,AutoParts India,Cosmetic damage on body,8,Delhi,0,Minor Damage,75.8,1214.82,25.64,80.13,1109.05,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
880,ORD-65189,cust6308@example.com,Python Book,Books,686.49,SKU-0880,TechVista Ltd,Battery drains in one hour,9,Ahmedabad,17.61,Moderate Damage,52.6,361.09,12.36,34.32,296.8,Refurbish,Repair Center,Medium,Medium,True,False,Medium
881,ORD-30692,cust7352@example.com,Cotton T-Shirt,Clothing,456.1,SKU-0881,SportGear India,"Packaging damage only, product fine",21,Pune,0,Minor Damage,73.8,336.6,19.16,22.81,294.63,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
882,ORD-99747,cust9015@example.com,Board Game,Toys,656.17,SKU-0882,BookBazaar,Missing parts in the package,19,Ahmedabad,105.82,Moderate Damage,51.1,335.3,24.93,32.81,171.74,Refurbish,Repair Center,Medium,Medium,True,False,Medium
883,ORD-62916,cust2083@example.com,Wireless Gaming Mouse,Electronics,1706.41,SKU-0883,GlobalImports,"Packaging damage only, product fine",11,Bangalore,0,Minor Damage,75.3,1284.93,37.54,85.32,1162.07,Repack and Discount,Discount Inventory Zone,Medium,Medium,True,False,Medium
884,ORD-74932,cust4012@example.com,Office Chair,Furniture,8494.55,SKU-0884,SportGear India,Minor scratch on the surface,2,Ahmedabad,0,Minor Damage,76.7,6515.32,33.98,424.73,6056.61,Repack and Discount,Discount Inventory Zone,Low,High,True,False,Medium
885,ORD-79671,cust5544@example.com,Protein Powder,Beauty,1051.2,SKU-0885,AutoParts India,Device shattered when dropped,6,Delhi,19.59,Severe Damage,14.1,148.22,12.61,52.56,63.46,Liquidate,Liquidation Partner,High,Low,False,True,High
886,ORD-56522,cust9612@example.com,Office Chair,Furniture,9848.7,SKU-0886,SportGear India,"Dead on arrival, never worked",14,Kolkata,2210.98,Severe Damage,12.9,1270.48,275.76,492.44,-1708.7,Scrap / E-Waste,Recycling Unit,Low,Low,False,True,High
887,ORD-14837,cust3077@example.com,Wireless Gaming Mouse,Electronics,2056.27,SKU-0887,TechVista Ltd,Wrong item delivered,26,Pune,0,No Damage,86.1,1770.45,106.93,102.81,1560.71,Restock,Main Warehouse,Low,High,True,False,Low
888,ORD-59945,cust7003@example.com,Python Book,Books,688.17,SKU-0888,FashionHub India,Product not as described in listing,6,Jaipur,0,Minor Damage,76.1,523.7,8.26,34.41,481.03,Repack and Discount,Discount Inventory Zone,Medium,Medium,True,False,Medium
889,ORD-94920,cust2808@example.com,Running Shoes,Sports,1826.55,SKU-0889,HomeDecor Co,"Changed my mind, don't need it",11,Chennai,0,No Damage,88.3,1612.84,40.18,91.33,1481.33,Restock,Main Warehouse,Medium,High,True,False,Low
890,ORD-33513,cust6039@example.com,Laptop Backpack,Electronics,1612.27,SKU-0890,GlobalImports,"Dead on arrival, never worked",4,Chennai,364.05,Severe Damage,14.4,232.17,12.9,80.61,-225.39,Scrap / E-Waste,Recycling Unit,Low,High,False,True,High
891,ORD-30578,cust5655@example.com,Face Cream SPF,Beauty,399.1,SKU-0891,FashionHub India,Product not as described in listing,23,Chennai,0,Minor Damage,73.5,293.34,18.36,19.96,255.02,Repack and Discount,Discount Inventory Zone,Medium,Medium,True,False,Medium
892,ORD-42456,cust1135@example.com,Protein Powder,Beauty,1180.15,SKU-0892,HomeDecor Co,"Packaging damage only, product fine",1,Bangalore,0,Minor Damage,76.8,906.36,2.36,59.01,844.99,Repack and Discount,Discount Inventory Zone,Medium,High,True,False,Medium
893,ORD-74413,cust5975@example.com,Bluetooth Headphones,Electronics,2755.56,SKU-0893,FashionHub India,Wrong color delivered,6,Bangalore,0,No Damage,89.1,2455.2,33.07,137.78,2284.35,Restock,Main Warehouse,Low,High,True,False,Low
894,ORD-75295,cust6387@example.com,Car Seat Cover,Automotive,1910.77,SKU-0894,HomeDecor Co,Cosmetic damage on body,30,Delhi,0,Minor Damage,72.5,1385.31,114.65,95.54,1175.12,Repack and Discount,Discount Inventory Zone,High,Medium,True,False,Medium
895,ORD-20498,cust3869@example.com,Bluetooth Headphones,Electronics,3052.57,SKU-0895,HomeDecor Co,Product not as described in listing,19,Jaipur,0,Minor Damage,74.2,2265.01,116.0,152.63,1996.38,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
896,ORD-41112,cust8949@example.com,Python Book,Books,601.97,SKU-0896,AutoParts India,Received damaged packaging,1,Delhi,0,Minor Damage,76.8,462.31,1.2,30.1,431.01,Repack and Discount,Discount Inventory Zone,Low,High,True,False,Medium
897,ORD-35402,cust7417@example.com,Protein Powder,Beauty,1150.13,SKU-0897,GlobalImports,Water damage inside device,14,Bangalore,75.21,Severe Damage,12.9,148.37,32.2,57.51,-16.55,Scrap / E-Waste,Recycling Unit,Medium,Low,False,True,High
898,ORD-59258,cust3220@example.com,Board Game,Toys,566.72,SKU-0898,HomeDecor Co,Cosmetic damage on body,16,Surat,0,Minor Damage,74.6,422.77,18.14,28.34,376.29,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
899,ORD-57382,cust3314@example.com,Running Shoes,Sports,2099.08,SKU-0899,AutoParts India,"Changed my mind, don't need it",29,Delhi,0,No Damage,85.7,1798.91,121.75,104.95,1572.21,Restock,Main Warehouse,Low,High,True,False,Low
900,ORD-52626,cust8269@example.com,Bluetooth Headphones,Electronics,2616.97,SKU-0900,SportGear India,Device shattered when dropped,10,Kolkata,179.07,Severe Damage,13.5,353.29,52.34,130.85,-8.97,Scrap / E-Waste,Recycling Unit,Low,Low,False,True,High
901,ORD-68863,cust2175@example.com,Car Seat Cover,Automotive,2144.11,SKU-0901,FashionHub India,Duplicate order placed,13,Bangalore,0,No Damage,88.0,1886.82,55.75,107.21,1723.86,Restock,Main Warehouse,Medium,High,True,False,Low
902,ORD-31403,cust1122@example.com,Badminton Set,Sports,792.92,SKU-0902,HomeDecor Co,Wrong item delivered,24,Kolkata,0,No Damage,86.4,685.08,38.06,39.65,607.37,Restock,Main Warehouse,Medium,High,True,False,Low
903,ORD-86762,cust4147@example.com,Smart Watch,Electronics,6846.67,SKU-0903,GlobalImports,Doesn't fit my use case,14,Hyderabad,0,No Damage,87.9,6018.22,191.71,342.33,5484.18,Restock,Main Warehouse,Low,High,True,False,Low
904,ORD-76285,cust1544@example.com,Python Book,Books,642.18,SKU-0904,TechVista Ltd,Cosmetic damage on body,2,Ahmedabad,0,Minor Damage,76.7,492.55,2.57,32.11,457.87,Repack and Discount,Discount Inventory Zone,Medium,High,True,False,Medium
905,ORD-24755,cust8172@example.com,Laptop Backpack,Electronics,1523.53,SKU-0905,GlobalImports,"Packaging damage only, product fine",9,Hyderabad,0,Minor Damage,75.7,1153.31,27.42,76.18,1049.71,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
906,ORD-33392,cust4503@example.com,Car Seat Cover,Automotive,2163.45,SKU-0906,SportGear India,Minor scratch on the surface,18,Kolkata,0,Minor Damage,74.3,1607.44,77.88,108.17,1421.39,Repack and Discount,Discount Inventory Zone,Medium,Medium,True,False,Medium
907,ORD-58435,cust4882@example.com,Coffee Table,Furniture,5181.0,SKU-0907,BookBazaar,Product stopped working entirely,16,Delhi,587.98,Severe Damage,12.6,652.81,165.79,259.05,-360.01,Scrap / E-Waste,Recycling Unit,Low,Low,False,True,High
908,ORD-94030,cust2909@example.com,Protein Powder,Beauty,956.57,SKU-0908,HomeDecor Co,Doesn't fit my use case,25,Chennai,0,No Damage,86.2,824.56,47.83,47.83,728.9,Restock,Main Warehouse,Low,High,True,False,Low
909,ORD-81016,cust5360@example.com,Wireless Gaming Mouse,Electronics,1866.75,SKU-0909,FashionHub India,Wrong item delivered,25,Hyderabad,0,No Damage,86.2,1609.14,93.34,93.34,1422.46,Restock,Main Warehouse,Low,High,True,False,Low
910,ORD-38876,cust3949@example.com,Bluetooth Headphones,Electronics,3339.74,SKU-0910,SportGear India,"Dead on arrival, never worked",28,Mumbai,247.6,Severe Damage,10.8,360.69,187.03,166.99,-240.93,Scrap / E-Waste,Recycling Unit,Low,Low,False,True,High
911,ORD-24612,cust7017@example.com,Smart Watch,Electronics,5548.06,SKU-0911,FurniWorld,Screen cracked during delivery,3,Jaipur,933.91,Severe Damage,14.6,810.02,33.29,277.4,-434.58,Scrap / E-Waste,Recycling Unit,Medium,High,False,True,High
912,ORD-85616,cust9989@example.com,Smart Watch,Electronics,5756.93,SKU-0912,TechVista Ltd,Doesn't fit my use case,8,Chennai,0,No Damage,88.8,5112.15,92.11,287.85,4732.19,Restock,Main Warehouse,Low,High,True,False,Low
913,ORD-61823,cust6282@example.com,Board Game,Toys,742.06,SKU-0913,FashionHub India,Minor scratch on the surface,28,Delhi,0,Minor Damage,72.8,540.22,41.56,37.1,461.56,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
914,ORD-17498,cust3779@example.com,Bluetooth Headphones,Electronics,2823.02,SKU-0914,GlobalImports,Quality much lower than expected,16,Kolkata,200.58,Moderate Damage,51.6,1456.68,90.34,141.15,1024.61,Refurbish,Repair Center,Medium,Medium,True,False,Medium
915,ORD-53317,cust1390@example.com,Bluetooth Headphones,Electronics,2806.15,SKU-0915,FurniWorld,Quality much lower than expected,11,Bangalore,641.13,Moderate Damage,52.4,1470.42,61.74,140.31,627.24,Refurbish,Repair Center,Low,Medium,True,False,Medium
916,ORD-72694,cust3573@example.com,Office Chair,Furniture,8178.58,SKU-0916,BookBazaar,Water damage inside device,2,Surat,1499.69,Severe Damage,14.7,1202.25,32.71,408.93,-739.08,Scrap / E-Waste,Recycling Unit,Medium,High,False,True,High
917,ORD-19999,cust6854@example.com,Laptop Backpack,Electronics,1506.71,SKU-0917,BookBazaar,"Dead on arrival, never worked",9,Mumbai,169.3,Severe Damage,13.7,206.42,27.12,75.34,-65.34,Scrap / E-Waste,Recycling Unit,Low,Low,False,True,High
918,ORD-78565,cust3228@example.com,Car Seat Cover,Automotive,2119.06,SKU-0918,HomeDecor Co,Quality much lower than expected,24,Jaipur,112.88,Moderate Damage,50.4,1068.01,101.71,105.95,747.47,Refurbish,Repair Center,Low,Medium,True,False,Medium
919,ORD-93264,cust1244@example.com,Wireless Gaming Mouse,Electronics,1800.59,SKU-0919,AutoParts India,Doesn't fit my use case,28,Jaipur,0,No Damage,85.8,1544.91,100.83,90.03,1354.05,Restock,Main Warehouse,Low,High,True,False,Low
920,ORD-76628,cust5464@example.com,Badminton Set,Sports,946.46,SKU-0920,SportGear India,Product not as described in listing,24,Delhi,0,Minor Damage,73.4,694.7,45.43,47.32,601.95,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
921,ORD-60799,cust5237@example.com,Instant Pot,Home & Kitchen,3567.86,SKU-0921,SportGear India,Minor scratch on the surface,18,Surat,0,Minor Damage,74.3,2650.92,128.44,178.39,2344.09,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
922,ORD-19322,cust9960@example.com,Smart Watch,Electronics,6694.08,SKU-0922,FashionHub India,"Product is defective, stopped working after 2 days",24,Ahmedabad,1569.07,Moderate Damage,50.4,3373.82,321.32,334.7,1148.73,Refurbish,Repair Center,Medium,Medium,True,False,Medium
923,ORD-76666,cust7636@example.com,Bluetooth Headphones,Electronics,3328.38,SKU-0923,GlobalImports,"Packaging damage only, product fine",19,Kolkata,0,Minor Damage,74.2,2469.66,126.48,166.42,2176.76,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
924,ORD-81491,cust2866@example.com,Laptop Backpack,Electronics,1688.77,SKU-0924,SportGear India,Wrong color delivered,20,Jaipur,0,No Damage,87.0,1469.23,67.55,84.44,1317.24,Restock,Main Warehouse,Low,High,True,False,Low
925,ORD-73776,cust7594@example.com,Denim Jacket,Clothing,1638.54,SKU-0925,AutoParts India,Minor scratch on the surface,22,Delhi,0,Minor Damage,73.7,1207.6,72.1,81.93,1053.57,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
926,ORD-37226,cust4908@example.com,Face Cream SPF,Beauty,422.27,SKU-0926,AutoParts India,Quality much lower than expected,11,Ahmedabad,50.09,Moderate Damage,52.4,221.27,9.29,21.11,140.78,Refurbish,Repair Center,Medium,Medium,True,False,Medium
927,ORD-96913,cust2578@example.com,Protein Powder,Beauty,990.24,SKU-0927,TechVista Ltd,Product not as described in listing,25,Bangalore,0,Minor Damage,73.2,724.86,49.51,49.51,625.84,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
928,ORD-35367,cust7582@example.com,LED TV 32 inch,Electronics,15367.55,SKU-0928,SportGear India,Quality much lower than expected,18,Ahmedabad,1155.87,Moderate Damage,51.3,7883.55,553.23,768.38,5406.07,Refurbish,Repair Center,Medium,Medium,True,False,Medium
929,ORD-50443,cust4944@example.com,Yoga Mat,Sports,846.39,SKU-0929,TechVista Ltd,Battery drains in one hour,5,Surat,173.23,Moderate Damage,53.2,450.28,8.46,42.32,226.27,Refurbish,Repair Center,Medium,Medium,True,False,Medium
